,gender,emotion,actor,path
87,female,calm,2,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_02/03-01-02-02-01-02-02.wav
88,female,angry,2,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_02/03-01-05-01-02-01-02.wav
89,female,angry,2,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_02/03-01-05-01-01-01-02.wav
90,female,disgust,2,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_02/03-01-07-02-02-02-02.wav
91,female,sad,2,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_02/03-01-04-01-01-01-02.wav
92,female,fear,2,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_02/03-01-06-01-02-01-02.wav
93,female,disgust,2,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_02/03-01-07-01-02-02-02.wav
94,female,surprise,2,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_02/03-01-08-02-02-01-02.wav
95,female,angry,2,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_02/03-01-05-02-02-01-02.wav
96,female,disgust,2,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_02/03-01-07-01-02-01-02.wav
97,female,disgust,2,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_02/03-01-07-02-01-02-02.wav
98,female,calm,2,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_02/03-01-02-02-02-02-02.wav
99,female,happy,2,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_02/03-01-03-02-01-02-02.wav
100,female,surprise,2,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_02/03-01-08-02-01-01-02.wav
101,female,fear,2,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_02/03-01-06-01-01-01-02.wav
102,female,calm,2,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_02/03-01-02-01-02-01-02.wav
103,female,sad,2,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_02/03-01-04-02-01-02-02.wav
104,female,calm,2,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_02/03-01-02-01-01-02-02.wav
105,female,disgust,2,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_02/03-01-07-01-01-02-02.wav
106,female,neutral,2,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_02/03-01-01-01-01-01-02.wav
107,female,angry,2,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_02/03-01-05-02-01-02-02.wav
108,female,surprise,2,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_02/03-01-08-01-01-02-02.wav
109,female,neutral,2,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_02/03-01-01-01-02-02-02.wav
110,female,sad,2,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_02/03-01-04-02-01-01-02.wav
111,female,surprise,2,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_02/03-01-08-01-01-01-02.wav
112,female,happy,2,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_02/03-01-03-01-02-02-02.wav
113,female,fear,2,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_02/03-01-06-01-02-02-02.wav
114,female,sad,2,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_02/03-01-04-01-02-01-02.wav
115,female,angry,2,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_02/03-01-05-02-01-01-02.wav
116,female,fear,2,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_02/03-01-06-02-01-02-02.wav
117,female,fear,2,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_02/03-01-06-01-01-02-02.wav
118,female,neutral,2,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_02/03-01-01-01-01-02-02.wav
119,female,disgust,2,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_02/03-01-07-02-02-01-02.wav
120,male,fear,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-06-02-01-02-03.wav
121,male,angry,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-05-02-01-02-03.wav
122,male,calm,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-02-01-01-01-03.wav
123,male,disgust,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-07-01-01-02-03.wav
124,male,disgust,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-07-01-02-01-03.wav
125,male,calm,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-02-02-01-02-03.wav
126,male,happy,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-03-01-01-02-03.wav
127,male,fear,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-06-02-02-02-03.wav
128,male,fear,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-06-01-02-01-03.wav
129,male,surprise,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-08-01-02-01-03.wav
130,male,angry,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-05-02-02-02-03.wav
131,male,surprise,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-08-01-02-02-03.wav
132,male,angry,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-05-01-02-01-03.wav
133,male,happy,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-03-02-01-01-03.wav
134,male,calm,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-02-01-01-02-03.wav
135,male,happy,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-03-02-02-01-03.wav
136,male,fear,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-06-01-01-02-03.wav
137,male,disgust,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-07-01-02-02-03.wav
138,male,angry,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-05-01-02-02-03.wav
139,male,surprise,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-08-02-02-02-03.wav
140,male,surprise,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-08-01-01-02-03.wav
141,male,sad,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-04-02-01-01-03.wav
142,male,happy,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-03-01-01-01-03.wav
143,male,disgust,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-07-02-02-01-03.wav
144,male,calm,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-02-02-02-02-03.wav
145,male,disgust,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-07-01-01-01-03.wav
146,male,fear,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-06-01-02-02-03.wav
147,male,sad,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-04-01-01-02-03.wav
148,male,surprise,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-08-02-02-01-03.wav
149,male,happy,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-03-01-02-02-03.wav
150,male,calm,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-02-02-01-01-03.wav
151,male,neutral,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-01-01-01-01-03.wav
152,male,calm,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-02-01-02-02-03.wav
153,male,neutral,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-01-01-02-02-03.wav
154,male,calm,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-02-01-02-01-03.wav
155,male,happy,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-03-02-02-02-03.wav
156,male,fear,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-06-02-01-01-03.wav
157,male,surprise,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-08-01-01-01-03.wav
158,male,happy,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-03-02-01-02-03.wav
159,male,neutral,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-01-01-02-01-03.wav
160,male,surprise,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-08-02-01-02-03.wav
161,male,angry,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-05-02-02-01-03.wav
162,male,sad,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-04-01-01-01-03.wav
163,male,sad,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-04-01-02-01-03.wav
164,male,angry,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-05-02-01-01-03.wav
165,male,sad,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-04-02-01-02-03.wav
166,male,neutral,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-01-01-01-02-03.wav
167,male,angry,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-05-01-01-01-03.wav
168,male,calm,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-02-02-02-01-03.wav
169,male,fear,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-06-01-01-01-03.wav
170,male,sad,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-04-02-02-02-03.wav
171,male,sad,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-04-01-02-02-03.wav
172,male,disgust,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-07-02-01-01-03.wav
173,male,disgust,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-07-02-02-02-03.wav
174,male,angry,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-05-01-01-02-03.wav
175,male,happy,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-03-01-02-01-03.wav
176,male,fear,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-06-02-02-01-03.wav
177,male,surprise,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-08-02-01-01-03.wav
178,male,sad,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-04-02-02-01-03.wav
179,male,disgust,3,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_03/03-01-07-02-01-02-03.wav
180,female,happy,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-03-01-02-01-04.wav
181,female,angry,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-05-02-02-02-04.wav
182,female,surprise,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-08-02-01-01-04.wav
183,female,surprise,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-08-01-02-02-04.wav
184,female,surprise,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-08-02-02-01-04.wav
185,female,disgust,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-07-02-01-02-04.wav
186,female,angry,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-05-02-02-01-04.wav
187,female,happy,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-03-01-01-01-04.wav
188,female,angry,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-05-01-02-02-04.wav
189,female,calm,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-02-02-01-02-04.wav
190,female,calm,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-02-02-01-01-04.wav
191,female,surprise,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-08-02-02-02-04.wav
192,female,fear,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-06-01-02-02-04.wav
193,female,happy,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-03-01-02-02-04.wav
194,female,surprise,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-08-02-01-02-04.wav
195,female,neutral,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-01-01-01-01-04.wav
196,female,disgust,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-07-01-01-01-04.wav
197,female,fear,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-06-02-02-02-04.wav
198,female,disgust,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-07-01-02-01-04.wav
199,female,neutral,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-01-01-02-02-04.wav
200,female,fear,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-06-01-01-01-04.wav
201,female,sad,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-04-01-01-02-04.wav
202,female,neutral,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-01-01-02-01-04.wav
203,female,angry,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-05-01-02-01-04.wav
204,female,disgust,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-07-01-01-02-04.wav
205,female,sad,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-04-02-01-02-04.wav
206,female,angry,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-05-01-01-01-04.wav
207,female,happy,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-03-02-02-02-04.wav
208,female,happy,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-03-02-01-01-04.wav
209,female,angry,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-05-01-01-02-04.wav
210,female,fear,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-06-01-01-02-04.wav
211,female,neutral,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-01-01-01-02-04.wav
212,female,disgust,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-07-02-02-01-04.wav
213,female,fear,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-06-01-02-01-04.wav
214,female,surprise,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-08-01-02-01-04.wav
215,female,sad,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-04-02-02-02-04.wav
216,female,fear,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-06-02-01-01-04.wav
217,female,sad,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-04-01-02-01-04.wav
218,female,sad,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-04-02-01-01-04.wav
219,female,surprise,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-08-01-01-01-04.wav
220,female,happy,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-03-02-02-01-04.wav
221,female,happy,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-03-02-01-02-04.wav
222,female,sad,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-04-01-01-01-04.wav
223,female,surprise,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-08-01-01-02-04.wav
224,female,calm,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-02-02-02-01-04.wav
225,female,calm,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-02-01-01-02-04.wav
226,female,angry,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-05-02-01-02-04.wav
227,female,calm,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-02-02-02-02-04.wav
228,female,disgust,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-07-02-01-01-04.wav
229,female,sad,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-04-01-02-02-04.wav
230,female,calm,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-02-01-02-02-04.wav
231,female,calm,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-02-01-01-01-04.wav
232,female,happy,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-03-01-01-02-04.wav
233,female,disgust,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-07-02-02-02-04.wav
234,female,angry,4,/home/divyansh/Divyansh/projects/senti_random_forest/data/Actor_04/03-01-05-02-01-01-04.wav
